Table 3. -- Equations and parameters for diameter-based biomass equations,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
Species,Common Name,Component ID,Equation Form ID,a,b,c,d,e,Diameter,Corrected for bias,Bias correction (CF),r,R2,MinDiameter,MaxDiameter,Sample size,Stump height,Top d.o.b.,Units diameter,Units biomass,Component,Component sum,Ratio equation,Segmented equation,Equation number,Source,Notes
371,yellow birch,4,1,2.0533,2.295,1,,,d.b.h.,no,0,0.997,0,1,63,14,0,0,cm,g,na,c,,,1,172,no stump; to tip of stem
371,yellow birch,5,2,-5.3805,0,2.7136,1,,d.b.h.,yes,1.04,0,0.94,2.6,29,17,0,3.15,cm,kg,sbm,c,,,1,52,"stump ""as close to ground as possible""; to 8 cm d.o.b."
371,yellow birch,5,4,0,0,0.09441,1.7948,,d.b.h.,no,0,0,0.88,5,60,35,6,0,cm,kg,na,c,,,1,109,"assume 6-inch stump (""trees were felled""); to stem tip; bias correction not needed due to eqn form"
371,yellow birch,5,4,0,0,0.01445,2.451,,d.b.h.,no,0,0,0.98,2.5,40,9,6,0,cm,kg,na,c,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
371,yellow birch,5,1,2.2524,2.1296,1,,,d.b.h.,no,0,0.998,0,5,45,20,0,0,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included
371,yellow birch,5,1,1.4021,2.1083,1,,,d.b.h.,no,0,0.994,0,1,63,14,0,0,cm,g,na,c,,,1,172,no stump; to tip of stem
371,yellow birch,6,2,-3.6165,0,2.8437,1,,d.b.h.,yes,1.03,0,0.95,2.6,29,17,0,3.15,cm,kg,na,c,,,1,52,"stump ""as close to ground as possible""; to 8 cm d.o.b."
371,yellow birch,6,4,5.218,-0.277,0.005,2,,d.b.h.,no,0,0,0.97,12.5,55,31,12,0,mm,kg,na,,,,1,107,12-inch stump including entire bole (no branches)
371,yellow birch,6,4,-6.472,-0.277,0.005,2,,d.b.h.,no,0,0,0.97,12.5,55,31,12,4,mm,kg,na,,,,1,107,12-inch stump to 10 cm (4-inch) top
371,yellow birch,6,2,4.794,0,2.3507,1,,d.b.h.,no,0,0,1,1,63,,6,0,cm,g,na,,,,1,114,developed from other equations; stump height and top diam not available
371,yellow birch,6,1,1.9962,1.9683,1,,,d.b.h.,no,0,0,0.99,2.54,15.24,30,0,0,in,g,na,t,,,1,130,assume stump included due to small size of trees; no bias correction
371,yellow birch,6,1,2.1413,2.2683,1,,,d.b.h.,no,0,0.997,0,1,63,14,0,0,cm,g,na,c,,,1,172,no stump; to tip of stem
371,yellow birch,6,2,0.7512,0,2.3412,1,,d.b.h.,no,0,0.939,0,2.54,66.04,42,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
371,yellow birch,8,2,-1.0478,0,1.5899,1,,d.b.h.,yes,1.07,0,0.92,2.6,29,24,,,cm,kg,na,c,,,1,52,
371,yellow birch,8,4,0,0,0.01748,2.55,,d.b.h.,no,0,0,0.93,2.5,40,9,,,cm,kg,na,c,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
371,yellow birch,9,4,0,0,0.17256,1.4922,,d.b.h.,no,0,0,0.87,5,60,35,,,cm,kg,na,c,,,1,109,branches < 2 cm
371,yellow birch,12,4,0,0,0.036,1.5738,,d.b.h.,no,0,0,0.23,5,60,35,,,cm,kg,na,c,,,1,109,bias correction not needed due to equation form
371,yellow birch,12,1,-0.8989,1.6028,1,,,d.b.h.,no,0,0.988,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled for measurement so assume stump is included
371,yellow birch,12,1,-0.3437,2.7373,1,,,d.b.h.,no,0,0.96,0,1,63,14,,,cm,g,na,c,,,1,172,wood plus bark; no branch diameter given
371,yellow birch,13,2,2.9515,0,2.5218,1,,d.b.h.,no,0,0,0.96,1,63,,,,cm,g,na,,,,1,114,developed from other equations
371,yellow birch,13,1,2.6624,2.2561,1,,,d.b.h.,no,0,0.991,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
371,yellow birch,13,1,2.5345,1.6179,1,,,d.b.h.,no,0,0,0.9,2.54,15.24,30,,,in,g,na,t,,,1,130,no bias correction
371,yellow birch,13,1,1.0535,2.7995,1,,,d.b.h.,no,0,0.977,0,1,63,14,,,cm,g,na,c,,,1,172,wood plus bark; no branch diameter given; ref 142 corrects aboveground estimates from ref 172
371,yellow birch,13,2,-0.8258,0,2.3795,1,,d.b.h.,no,0,0.921,0,2.54,66.04,42,,,in,lb,na,,,,1,177,no c reported
371,yellow birch,16,4,0,0,3.1042,2.3753,,d.b.h.,yes,0,0,0.97,5.08,50.8,24,6,,in,lb,na,,,,1,18,assume 6-inch stump; foliage mass was deducted from those stems whose weight was measured during the growing season; bias correction embedded in equation
371,yellow birch,18,2,-5.0552,0,2.1167,1,,d.b.h.,yes,1.05,0,0.96,2.6,29,24,,,cm,kg,fl,t,,,1,52,
371,yellow birch,18,4,9.37,-0.449,0.007,2,,d.b.h.,no,0,0,0.98,12.5,55,31,12,0,mm,kg,agm,,,,1,107,12-inch stump aboveground (whole tree including branches and foliage)
371,yellow birch,18,4,0,0,0.05529,1.5209,,d.b.h.,no,0,0,0.84,5,60,35,,,cm,kg,fl,c,,,1,109,bias correction not needed due to eqn form
371,yellow birch,18,4,0,0,0.00696,2.003,,d.b.h.,no,0,0,0.72,2.5,40,9,,,cm,kg,na,c,,,1,117,equations selected for presentation here do not require additional variables for biomass estimation (additional equations presented)
371,yellow birch,18,1,2.061,1.7012,1,,,d.b.h.,no,0,0.989,0,5,45,20,,,in,g,fl,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
371,yellow birch,18,1,1.9962,1.9683,1,,,d.b.h.,no,0,0,0.9,2.54,15.24,30,,,in,g,fl,t,,,1,130,no bias correction
371,yellow birch,18,2,-1.5337,0,1.9783,1,,d.b.h.,no,0,0.962,0,2.54,66.04,42,,,in,lb,fl,,,,1,177,no c reported
371,yellow birch,21,1,1.08,1.0299,1,,,d.b.h.,no,0,0.985,0,5,45,20,,,in,g,na,t,,,1,127,d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
371,yellow birch,23,1,1.0295,1.9443,1,,,d.b.h.,no,0,0.977,0,1,63,14,,,cm,g,na,c,,,1,172,current twig and leaf production
371,yellow birch,24,2,-1.0549,0,1.6442,1,,d.b.h.,yes,1.06,0,0.93,2.6,29,24,,,cm,kg,na,c,,,1,52,does not include unmerchantable top of stem (assume 4-inch d.o.b.)
371,yellow birch,29,1,1.6,2.3156,1,,,d.b.h.,no,0,0.991,0,1,63,14,,,cm,g,rto,c,,,1,172,all roots (below groundline)
371,yellow birch,33,4,0,0,0.01901,2.4174,,d.b.h.,no,0,0,0.95,5,60,25,6,,cm,kg,rtm,c,,,1,109,"assume 6-inch stump (""trees were felled""); bias correction not needed due to eqn form; includes all roots (""carefully excavated"")"
371,yellow birch,33,2,-0.2963,0,2.3223,1,,d.b.h.,no,0,0.996,0,2.54,66.04,42,6,,in,lb,rtm,c,,,1,177,no c reported
371,yellow birch,"10,11",4,0,0,0.02046,2.3957,,d.b.h.,no,0,0,0.88,5,60,35,,,cm,kg,na,c,,,1,109,branches > 2 cm
372,sweet birch,2,1,-1.248,2.726,1,,,d.b.h.,yes,1.016,0,0.99,7.8,39.6,10,0,,cm,kg,ag,,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump; all branches
372,sweet birch,4,4,0,0,2.97489,1.11933,,d.b.h.^2,yes,0,0,0.98,14.73,26.67,9,6,,in,lb,swm,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,4,4,0,0,2.78946,1.13275,,d.b.h.^2,yes,0,0,0.98,30.23,46.99,12,7.2,,in,lb,swm,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,4,1,-1.221,2.594,1,,,d.b.h.,yes,1.003,0,1,7.8,39.6,10,0,0,cm,kg,na,c,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump
372,sweet birch,5,1,-1.858,2.436,1,,,d.b.h.,yes,1.032,0,0.96,7.8,39.6,10,0,0,cm,kg,na,c,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump
372,sweet birch,6,2,4.697,0,2.452,1,,d.b.h.,yes,0,0,0.99,6.1,25.9,5,6,0,cm,g,na,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given; assume 6-inch stump since no information on harvesting given"
372,sweet birch,6,4,0,0,3.34713,1.27356,,d.b.h.^2,yes,0,0,0.98,14.73,26.67,9,6,,in,lb,na,,y,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,6,4,0,0,3.06473,1.14574,,d.b.h.^2,yes,0,0,0.98,30.23,46.99,12,7.2,,in,lb,na,,y,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,6,2,4.55,0,2.49,1,,d.b.h.,no,0,0,0.99,1.9,10.3,5,6,0,cm,g,na,t,,,1,74,no stump ht or top diameter mentioned
372,sweet birch,13,2,1.23,0,3.463,1,,d.b.h.,yes,0,0,0.98,6.1,25.9,5,,,cm,g,na,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given"
372,sweet birch,13,2,1.27,0,3.42,1,,d.b.h.,no,0,0,0.97,1.9,10.3,5,,,cm,g,na,t,,,1,74,
372,sweet birch,13,1,-3.086,3.505,1,,,d.b.h.,yes,1.03,0,0.98,7.8,39.6,10,,,cm,kg,na,c,,,1,102,
372,sweet birch,15,4,0,0,3.66009,1.13191,,d.b.h.^2,yes,0,0,0.98,14.73,26.67,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,15,4,0,0,3.11384,1.16562,,d.b.h.^2,yes,0,0,0.98,30.23,46.99,12,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,16,4,0,0,1.6542,2.6606,,d.b.h.,yes,0,0,0.99,5.08,50.8,8,6,,in,lb,na,,,,1,18,assume 6-inch stump; foliage mass was deducted from those stems whose weight was measured during the growing season; bias correction embedded in equation
372,sweet birch,16,4,0,0,4.29408,1.14203,,d.b.h.^2,yes,0,0,0.99,14.73,26.67,9,6,,in,lb,na,,,y,1,36,0.5' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,16,4,0,0,3.80734,1.16711,,d.b.h.^2,yes,0,0,0.99,30.23,46.99,12,7.2,,in,lb,na,,,y,1,36,0.6' stump; bias correction included in the model; segmented equation has the same R2 as its other half
372,sweet birch,16,2,4.57,0,2.59,1,,d.b.h.,no,0,0,1,1.9,10.3,5,6,,cm,g,na,t,,,1,74,no stump ht mentioned
372,sweet birch,16,1,-1.254,2.728,1,,,d.b.h.,yes,1.016,0,0.99,7.8,39.6,10,0,,cm,kg,na,c,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump; all branches
372,sweet birch,18,2,1.659,0,2.391,1,,d.b.h.,yes,0,0,0.99,6.1,25.9,5,,,cm,g,fl,t,,,1,23,"data from ref 38; bias correction suggested by authors, eqn for finding c from SEE given"
372,sweet birch,18,2,1.51,0,2.42,1,,d.b.h.,no,0,0,0.89,1.9,10.3,5,,,cm,g,fl,t,,,1,74,
372,sweet birch,18,1,-3.086,2.628,1,,,d.b.h.,yes,1.041,0,0.96,7.8,39.6,10,,,cm,kg,fl,c,,,1,102,stump not mentioned but tree height to base is recorded so assume no stump; all branches
375,paper birch,1,2,0.7434,0,2.6398,1,,d.b.h.,no,0,0.996,0,2.54,50.8,51,,,in,lb,na,,,,1,177,no c reported; includes roots <= 1-inch
375,paper birch,1,2,7.4956,0,1.5573,1,,d.b.h.,no,0,0.976,0,0.1,2.54,9,,,in,g,rts,,,,1,177,no c reported; includes roots <= 1-inch
375,paper birch,2,1,0.236,2.48,1,,,d.b.h.,no,0,0.98,0.98,2.54,7.62,24,0,,in,lb,ag,,,,1,9,no bias correction; stems cut at groundline
375,paper birch,2,2,-2.474,0,2.555,1,,d.b.h.,yes,1.006,0,0.97,3.5,26.3,21,0,,cm,kg,ag,,,,1,41,above ground (i.e. methods follow ref 174)
375,paper birch,2,2,-2.2308,0,2.4313,1,,d.b.h.,yes,1.01,0,0.99,2.7,32.8,45,0,,cm,kg,ag,,,,1,82,stump as short as possible
375,paper birch,2,4,0,0,0.0882,2.562,,d.b.h.,no,0,0,0.99,0,29.5,204,0,,cm,kg,na,,,,1,137,no need for c correction due to equation form; no stump ht given; data taken from other studies
375,paper birch,2,2,7.2433,0,1.5578,1,,d.b.h.,no,0,0.976,0,0.1,2.54,9,0,,in,g,ag,,,,1,177,no c reported; small trees cut at ground surface
375,paper birch,3,4,0,0,0.1545,2.3064,,d.b.h.,no,0,0,0.98,0.1,40,200,6,,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
375,paper birch,3,1,-0.5012,1.7284,1,,,d.b.h.,yes,0,0,0.92,1,15,21,6,,cm,kg,agm,,,,1,100,"bias correction used by authors but not reported; assume 6-inch stump (""trees were felled"")"
375,paper birch,3,2,0.4792,0,2.6634,1,,d.b.h.,no,0,0.996,0,2.54,50.8,51,6,,in,lb,agm,,,,1,177,6-inch stump; no c reported
375,paper birch,4,1,0.132,2.36,1,,,d.b.h.,no,0,0.97,0,2.54,7.62,24,0,0,in,lb,na,c,,,1,9,no bias correction; stems cut at groundline
375,paper birch,4,2,-2.86,0,2.559,1,,d.b.h.,yes,1.008,0,0.98,3.5,26.3,21,0,0,cm,kg,na,c,,,1,41,above ground (i.e. methods follow ref 174)
375,paper birch,4,1,-1.0038,2.39242,1,,,d.b.h.,no,0,0,0.97,7.1,23.1,15,5.9,0,cm,kg,na,t,,,1,79,"tree felled ""at groundline with <15 cm stump""; to stem tip; no bias correction mentioned"
375,paper birch,4,2,-2.7623,0,2.4931,1,,d.b.h.,yes,1.01,0,0.99,2.7,32.8,45,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
375,paper birch,4,4,0,0,0.0739,2.3982,,d.b.h.,no,0,0,0.97,0.1,40,200,6,0,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
375,paper birch,4,1,3.2397,1.9508,1,,,d.b.h.,no,0,0.992,0,5,45,20,0,0,in,g,na,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included; no mention of step tip
375,paper birch,4,1,3.0002,2.2266,1,,,d.b.h.,no,0,0.994,0,5,45,20,0,0,in,g,na,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included; no mention of stem tip
375,paper birch,4,4,0,0,0.1171,2.333,,d.b.h.,no,0,0,0.98,0,29.5,144,0,0,cm,kg,na,c,,,1,137,no need for c correction due to equation form; no stump ht given; data taken from other studies
375,paper birch,4,4,0,0,0.284,2.64,,d.b.h.,no,0,0,0.99,1,30,74,6,0,cm,kg,na,t,,,1,166,"no c value necessary due to equation form; trees were ""felled"" (no stump ht given)"
375,paper birch,5,8,1.32,2.35,,,,d.b.h.,no,0,0.9,0,2.54,7.62,24,0,0,in,lb,na,c,,,1,9,no bias correction; stems cut at groundline; biomass is log base 100
375,paper birch,5,2,-3.529,0,2.116,1,,d.b.h.,yes,1.011,0,0.96,3.5,26.3,21,0,0,cm,kg,na,c,,,1,41,above ground (i.e. methods follow ref 174)
375,paper birch,5,1,-1.49858,2.11051,1,,,d.b.h.,no,0,0,0.95,7.1,23.1,15,5.9,0,cm,kg,na,t,,,1,79,"tree felled ""at groundline with <15 cm stump""; to stem tip; no bias correction mentioned"
375,paper birch,5,2,-3.9298,0,2.2795,1,,d.b.h.,yes,1.01,0,0.99,2.7,32.8,45,0,0,cm,kg,na,c,,,1,82,stump as short as possible;stem top diameter not given so assume stem goes to terminal bud
375,paper birch,5,1,2.1467,2.2984,1,,,d.b.h.,no,0,0.977,0,5,45,20,0,0,in,g,na,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included
375,paper birch,5,1,2.2842,2.1831,1,,,d.b.h.,no,0,0.996,0,5,45,20,0,0,in,g,na,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates); not felled so assume stump is included
375,paper birch,5,4,0,0,0.0407,2.015,,d.b.h.,no,0,0,0.97,0,29.5,143,0,0,cm,kg,na,c,,,1,137,no need for c correction due to equation form; no stump ht given; data taken from other studies 
375,paper birch,5,4,0,0,0.037,2.164,,d.b.h.,no,0,0,0.96,1,30,74,6,0,cm,kg,na,t,,,1,166,"no c value necessary due to equation form; trees were ""felled"" (no stump ht given)"
375,paper birch,6,2,5.287,0,2.0657,1,,d.b.h.,no,0,0,0.99,0.3,8.1,15,6,0,cm,g,na,,,,1,57,stump ht not known; assume to stem tip
375,paper birch,6,2,5.32,0,2.17,1,,d.b.h.,no,0,0,0.99,5,18,18,6,0,cm,g,na,t,,,1,74,no stump ht or top diameter mentioned
375,paper birch,6,2,-2.5071,0,2.4594,1,,d.b.h.,yes,1.01,0,0.99,2.7,32.8,45,0,0,cm,kg,na,c,,,1,82,stump as short as possible; stem top diameter not given so assume stem goes to terminal bud
375,paper birch,6,4,0,0,0.0847,2.4029,,d.b.h.,no,0,0,0.97,0.1,40,200,6,0,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
375,paper birch,6,2,3.72,0,2.877,1,,d.b.h.,no,0,0.991,0,4.6,8.1,6,6,0,cm,g,na,t,,,1,86,stump ht measured but not recorded (assume 6-inch); c correction not necessary
375,paper birch,6,1,-0.832,1.8805,1,,,d.b.h.,yes,0,0,0.93,1,15,21,6,0,cm,kg,na,c,,,1,100,"bias correction used by authors but not reported; assume 6-inch stump (""trees were felled""); assume to stem tip"
375,paper birch,6,1,2.4481,3.264,1,,,d.b.h.,no,0,0,0.99,2.54,15.24,30,0,0,in,g,na,t,,,1,130,assume stump included due to small size of trees; no bias correction
375,paper birch,6,4,0,0,0.0923,2.48,,d.b.h.,no,0,0,0.98,0,29.5,228,0,0,cm,kg,na,c,,,1,137,no need for c correction due to equation form; no stump ht given; data taken from other studies
375,paper birch,6,2,-0.1464,0,2.8968,1,,d.b.h.,no,0,0.99,0,2.54,50.8,51,6,4,in,lb,na,c,,,1,177,6-inch stump to 4-inch top; no c reported
375,paper birch,12,8,0.679,3.3,,,,d.b.h.,no,0,0.68,0,2.54,7.62,20,,,in,lb,na,c,,,1,9,no bias correction; stems cut at groundline; biomass is log base 100
375,paper birch,12,1,1.3931,0.7706,1,,,d.b.h.,no,0,0.957,0,5,45,20,,,in,g,na,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
375,paper birch,12,1,0.7904,1.3798,1,,,d.b.h.,no,0,0.812,0,5,45,20,,,in,g,na,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
375,paper birch,13,1,-1.006,3.3,1,,,d.b.h.,no,0,0.86,0,2.54,7.62,24,,,in,lb,na,,,,1,9,no bias correction
375,paper birch,13,2,-5.812,0,3.118,1,,d.b.h.,yes,1.089,0,0.86,3.5,26.3,21,,,cm,kg,na,c,,,1,41,
375,paper birch,13,2,3.0259,0,2.0277,1,,d.b.h.,yes,1.0587,0,0.99,0.3,8.1,15,,,cm,g,na,,,,1,57,c value used but not reported (for branches only according to authors)
375,paper birch,13,2,3.07,0,2.3,1,,d.b.h.,no,0,0,0.98,5,18,18,,,cm,g,na,t,,,1,74,
375,paper birch,13,1,-2.17671,2.7866,1,,,d.b.h.,no,0,0,0.96,7.1,23.1,15,,,cm,kg,na,t,,,1,79,no bias correction mentioned
375,paper birch,13,2,-4.4464,0,2.5073,1,,d.b.h.,yes,1.11,0,0.92,2.7,32.8,45,,,cm,kg,na,,,,1,82,branch diameter not given 
375,paper birch,13,4,0,0,0.0579,2.1458,,d.b.h.,no,0,0,0.89,0.1,40,200,,,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
375,paper birch,13,2,-1.351,0,4.368,1,,d.b.h.,no,0,0.951,0,4.6,8.1,6,,,cm,g,na,t,,,1,86,c correction not necessary
375,paper birch,13,1,2.1373,2.7759,1,,,d.b.h.,no,0,0.961,0,5,45,20,,,in,g,na,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
375,paper birch,13,1,1.8625,3.0873,1,,,d.b.h.,no,0,0.959,0,5,45,20,,,in,g,na,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
375,paper birch,13,1,2.4059,1.7304,1,,,d.b.h.,no,0,0,0.88,2.54,15.24,30,,,in,g,na,t,,,1,130,no bias correction
375,paper birch,13,4,0,0,0.0012,3.275,,d.b.h.,no,0,0,0.89,0,29.5,177,,,cm,kg,na,c,,,1,137,no need for c correction due to equation form; data taken from other studies
375,paper birch,13,4,0,0,0.002,2.913,,d.b.h.,no,0,0,0.86,1,30,74,,,cm,kg,na,t,,,1,166,
375,paper birch,13,2,-1.0536,0,2.2494,1,,d.b.h.,no,0,0.949,0,2.54,50.8,51,,,in,lb,na,,,,1,177,no c reported
375,paper birch,16,2,5.3907,0,2.0676,1,,d.b.h.,yes,1.0308,0,0.99,0.3,8.1,15,6,,cm,g,na,,,,1,57,"stump ht not mentioned; c value used for branches, but not reported"
375,paper birch,16,2,5.42,0,2.19,1,,d.b.h.,no,0,0,0.97,5,18,18,6,,cm,g,na,t,,,1,74,no stump ht mentioned
375,paper birch,16,4,0,0,0.0812,2.575,,d.b.h.,no,0,0,0.99,0,29.5,178,0,,cm,kg,na,c,,,1,137,no need for c correction due to equation form; no stump ht given; data taken from other studies
375,paper birch,18,8,0.73,2.94,,,,d.b.h.,no,0,0.9,0,2.54,7.62,25,,,in,lb,fl,,,,1,9,no bias correction; biomass is log base 100
375,paper birch,18,2,3.69,0,1.77,1,,d.b.h.,no,0,0,0.89,5,18,5,,,cm,g,fl,t,,,1,74,
375,paper birch,18,1,-2.5881,2.46315,1,,,d.b.h.,no,0,0,0.88,7.1,23.1,13,,,cm,kg,fl,t,,,1,79,no bias correction mentioned
375,paper birch,18,2,-4.2579,0,1.8735,1,,d.b.h.,yes,1.06,0,0.91,2.7,32.8,45,,,cm,kg,fl,,,,1,82,
375,paper birch,18,4,0,0,0.03943,1.6286,,d.b.h.,no,0,0,0.86,0.1,40,200,,,cm,kg,na,,,,1,83,"Nova Scotia and New Brunswick;  assume 6-inch stump (""trees were felled"")"
375,paper birch,18,1,1.7264,2.1089,1,,,d.b.h.,no,0,0.968,0,5,45,20,,,in,g,fl,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder
375,paper birch,18,1,1.4,2.4116,1,,,d.b.h.,no,0,0.945,0,5,45,20,,,in,g,fl,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder
375,paper birch,18,1,2.1587,1.702,1,,,d.b.h.,no,0,0,0.89,2.54,15.24,30,,,in,g,fl,t,,,1,130,no bias correction
375,paper birch,18,4,0,0,0.001,3.005,,d.b.h.,no,0,0,0.89,0,29.5,168,,,cm,kg,na,c,,,1,137,no need for c correction due to equation form; data taken from other studies
375,paper birch,18,4,0,0,0.021,1.945,,d.b.h.,no,0,0,0.83,1,30,74,,,cm,kg,fl,t,,,1,166,no c value necessary due to equation form
375,paper birch,18,2,-1.4214,0,2.0494,1,,d.b.h.,no,0,0.962,0,2.54,50.8,51,,,in,lb,fl,,,,1,177,no c reported
375,paper birch,21,1,0.7757,2.1699,1,,,d.b.h.,no,0,0.968,0,5,45,20,,,in,g,na,t,,,1,127,oak forest; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
375,paper birch,21,1,0.6914,2.5866,1,,,d.b.h.,no,0,0.951,0,5,45,20,,,in,g,na,t,,,2,127,cedar swamp; d.b.h. range and n estimates based on data in paper; trees sampled using volume estimates from ladder (thus probably underestimates)
